,country,points,price,province,region_1,taster_name,variety,descLen,compound,year
2590,8,91,25.0,32,11,2,4,248,0.94,2009.0
2455,8,86,20.0,32,11,2,188,237,0.8847,2006.0
3286,3,88,45.0,4,22,11,4,279,0.4939,2014.0
1043,3,85,15.0,7,208,3,26,330,0.9559,2005.0
1531,2,84,17.0,31,46,2,51,206,0.872,2013.0
7045,3,87,40.0,4,118,3,4,219,0.8479,2006.0
6062,4,91,25.0,78,11,7,5,445,0.9571,2015.0
5081,12,89,25.0,40,11,2,28,226,0.872,2010.0
7975,1,88,46.0,50,680,1,60,269,0.4215,2010.0
3964,1,89,30.0,1,382,1,23,230,0.8442,2011.0
4247,6,89,21.0,13,127,9,19,258,0.6249,2010.0
3059,1,87,21.0,3,82,1,18,315,0.0772,2011.0
8179,2,94,86.0,41,104,2,5,249,0.5106,2010.0
12,3,92,45.0,7,10,6,11,178,0.212,2014.0
1564,3,91,52.0,4,7,12,20,355,0.2263,2013.0
6967,10,84,15.0,95,11,9,26,201,0.5106,2011.0
1568,2,87,25.0,41,346,2,48,195,0.5267,2005.0
7976,2,85,16.0,41,277,2,4,215,0.7208,2014.0
3554,2,91,21.0,6,477,2,20,276,0.3064,2015.0
1982,12,93,25.0,142,11,2,169,299,0.9274,1995.0
4954,7,92,40.0,51,11,5,22,262,0.8417,2015.0
4477,1,91,100.0,19,27,1,25,313,-0.3919,2012.0
2055,5,86,35.0,12,74,8,5,228,0.0516,2014.0
1867,3,83,15.0,149,374,18,165,175,0.0,2013.0
3305,3,84,20.0,23,40,10,4,182,-0.1531,2014.0
6038,2,89,25.0,6,158,2,20,205,-0.0772,2014.0
7520,11,88,15.0,44,338,9,298,196,0.9664,2013.0
1567,2,95,412.0,6,334,2,20,281,0.5483,2009.0
8667,1,94,106.0,3,26,3,24,243,0.8402,2007.0
3050,2,91,112.0,41,306,2,5,297,0.4588,2013.0
3539,2,93,100.0,41,501,2,4,218,0.8625,2014.0
6108,8,94,35.0,32,11,13,188,349,0.7086,2010.0
3614,3,91,19.0,5,67,5,22,232,0.25,2013.0
4707,3,88,12.0,7,25,6,3,144,0.2263,2016.0
7593,12,83,22.0,42,11,2,40,112,0.2732,2011.0
5909,3,82,12.0,4,58,3,26,60,0.0258,2007.0
6730,3,92,36.0,23,416,10,47,449,0.9118,2007.0
7225,12,85,13.0,40,11,2,86,163,0.743,2012.0
8887,3,90,65.0,4,23,4,15,300,0.6901,2013.0
4125,6,84,7.0,13,127,9,4,201,0.1531,2010.0
1743,1,90,25.0,19,359,1,18,262,0.3818,2008.0
9159,3,88,50.0,4,29,4,47,285,0.4588,2014.0
9695,3,85,15.0,4,48,3,4,216,0.6124,2008.0
2756,3,88,17.0,7,25,6,5,163,0.0,2013.0
2420,3,94,39.0,4,69,12,4,323,0.6705,2015.0
7270,3,90,21.0,4,58,3,11,222,0.8481,2006.0
1678,3,87,27.0,4,23,3,9,222,0.0,2010.0
2220,3,86,20.0,4,23,4,20,327,0.6249,2013.0
2301,3,87,40.0,7,109,6,19,247,0.4019,2014.0
6609,6,84,12.0,13,127,9,21,207,-0.4019,2013.0
9485,10,86,10.0,20,11,9,9,284,0.6858,2012.0
6220,3,91,45.0,4,23,4,9,294,0.8613,2013.0
88,3,86,15.0,4,55,12,5,251,-0.6124,2016.0
5921,2,89,35.0,31,46,13,22,319,0.6682,2012.0
6785,3,88,50.0,4,23,4,15,170,0.0,2012.0
4075,3,90,35.0,4,29,4,15,311,0.8968,2013.0
1086,3,91,55.0,4,286,4,4,240,0.7518,2014.0
9649,11,81,21.0,25,56,9,55,176,-0.2263,2008.0
1983,3,87,24.0,4,5,3,47,208,0.9022,2008.0
4089,3,93,45.0,4,536,11,17,344,0.9268,2013.0
5030,4,86,18.0,189,11,3,26,183,0.4019,2000.0
806,3,95,60.0,4,135,12,4,341,0.6369,2015.0
6896,2,85,25.0,6,91,2,20,195,0.5106,2014.0
4443,2,85,20.0,6,112,2,20,137,0.128,2015.0
5704,8,89,24.0,194,11,13,53,124,0.8271,2012.0
2306,3,84,10.0,4,58,3,15,125,0.0,2010.0
678,1,91,20.0,55,166,1,80,318,0.7269,2014.0
1318,1,88,15.0,10,224,1,101,197,0.5574,2016.0
8602,3,87,40.0,4,23,3,15,140,0.872,2009.0
1160,3,90,38.0,23,201,10,4,182,0.8481,2009.0
4282,2,87,25.0,41,321,2,4,147,-0.4751,2005.0
862,2,93,25.0,2,252,2,107,167,0.6486,2007.0
7043,3,88,38.0,4,48,12,5,254,0.0,2013.0
8046,1,90,88.0,19,27,1,25,248,0.7096,2009.0
7106,3,88,18.0,5,67,5,292,219,0.6652,2016.0
9320,8,96,64.0,108,11,13,22,514,0.8621,2014.0
8984,10,88,16.0,46,11,9,2,294,0.1695,2016.0
126,3,86,25.0,5,77,5,23,166,0.7978,2014.0
7527,1,89,32.0,3,157,1,18,235,0.0,2010.0
3678,1,89,25.0,19,27,1,25,251,0.1531,2013.0
2291,3,91,21.0,4,58,3,48,346,0.9505,2011.0
9301,3,88,29.0,4,135,3,17,265,0.7096,2008.0
7283,3,86,19.0,23,35,10,51,223,-0.5859,2013.0
1484,3,89,25.0,7,25,6,15,149,0.6124,2013.0
5889,3,91,25.0,23,40,10,4,276,0.6124,2009.0
4255,8,88,19.0,87,11,13,53,173,0.8883,2013.0
3586,1,90,25.0,19,131,3,18,389,0.4215,2005.0
9157,3,88,14.0,23,35,10,51,212,0.2023,2014.0
1520,8,88,35.0,54,11,13,52,309,0.9501,2015.0
1371,2,93,25.0,6,328,2,20,146,0.4404,2010.0
6071,2,85,13.0,2,458,2,9,183,0.8432,2013.0
8925,1,85,8.0,1,260,1,42,180,0.6369,2016.0
4053,1,87,24.0,37,534,3,18,281,0.946,2010.0
5505,3,85,42.0,4,367,3,15,262,0.0516,2009.0
5609,3,90,45.0,4,480,3,15,261,0.8555,2008.0
6,3,87,25.0,5,6,5,6,269,0.8271,2013.0
8245,1,90,30.0,19,211,1,25,294,0.7184,2010.0
2548,3,87,36.0,4,4,3,4,184,0.6399,2010.0
8198,1,89,35.0,55,93,1,23,180,0.5267,2010.0
614,3,84,9.0,4,69,3,93,138,0.8555,2002.0
783,2,87,18.0,48,239,2,2,198,0.7906,2015.0
2179,9,85,17.0,156,11,8,22,123,0.0,2009.0
4901,5,91,20.0,11,15,8,245,239,0.6652,2013.0
9510,5,91,20.0,11,309,8,22,241,0.34,2012.0
3281,3,84,16.0,4,132,3,5,100,0.4588,2009.0
7896,3,88,28.0,7,172,6,15,189,0.25,2014.0
8,2,94,25.0,6,8,2,8,218,0.8402,2009.0
9176,11,85,15.0,25,38,9,27,234,0.101,2014.0
7954,3,91,56.0,4,23,3,15,221,0.3499,2010.0
8780,1,89,17.0,3,3,1,18,233,0.3911,2010.0
2565,3,90,19.0,4,36,11,35,296,0.8593,2014.0
1702,3,92,50.0,7,25,6,81,279,0.5574,2012.0
9001,3,84,11.0,5,67,7,5,210,0.4767,1852.0
198,3,92,45.0,4,100,12,9,301,0.6486,2014.0
2346,3,86,22.0,4,81,4,5,128,0.296,2014.0
517,2,90,25.0,41,185,2,4,203,0.7964,2008.0
5407,3,89,25.0,4,55,12,9,296,-0.1779,2013.0
4339,2,85,20.0,2,2,2,9,164,0.3182,2014.0
7260,3,85,11.0,7,25,10,42,205,0.5106,2008.0
4016,6,88,19.0,13,163,9,19,316,0.1531,2012.0
7036,3,95,50.0,4,4,3,5,386,0.9099,2008.0
993,3,86,15.0,7,25,6,15,134,0.0,2015.0
3618,8,90,20.0,66,11,2,144,221,0.4588,2007.0
2334,2,90,30.0,48,271,2,2,258,0.9081,2014.0
1136,3,89,95.0,4,23,4,15,286,0.0,2012.0
3329,1,90,21.0,37,59,3,5,318,0.4404,2007.0
9626,3,93,30.0,4,284,11,17,278,0.9524,2011.0
5822,3,95,175.0,4,23,3,15,647,0.9636,2010.0
5461,7,89,22.0,125,11,5,5,205,0.7906,2013.0
2433,3,92,36.0,4,16,3,5,343,0.81,2007.0
9583,3,94,70.0,4,4,3,5,304,0.9758,2009.0
2542,3,87,46.0,4,118,3,4,242,0.2382,2010.0
8932,8,90,20.0,87,11,2,53,250,0.8807,2011.0
4630,2,88,35.0,6,95,2,20,267,0.5859,2012.0
5772,10,84,13.0,61,11,3,5,232,0.7003,1999.0
3605,3,83,12.0,4,5,3,9,187,0.5994,2009.0
6162,1,88,41.0,45,627,3,44,204,0.0,2004.0
8154,2,91,45.0,41,592,2,5,225,0.3182,2011.0
7605,2,87,7.0,6,91,2,20,212,0.0,2013.0
2719,1,89,34.0,19,122,1,25,299,0.8232,2013.0
1390,1,87,25.0,50,332,3,136,256,0.8074,2009.0
6497,2,89,18.0,41,638,2,5,156,0.7783,2008.0
2190,2,85,20.0,2,348,2,2,181,0.3182,2014.0
3759,2,88,19.0,31,46,13,51,190,0.8126,2013.0
4777,3,84,25.0,4,133,3,18,210,0.5574,2008.0
7672,3,91,60.0,4,165,4,15,293,0.9485,2011.0
1518,3,94,49.0,4,22,11,4,350,0.8873,2012.0
1771,12,92,112.0,142,11,2,162,343,0.802,1995.0
3656,3,86,26.0,5,6,5,22,246,0.8481,2012.0
237,2,90,22.0,31,46,2,22,265,0.7906,2012.0
8823,3,83,23.0,47,223,3,18,230,0.4404,2010.0
225,3,89,20.0,23,40,10,51,296,0.5023,2015.0
6607,1,90,50.0,3,333,1,18,284,0.34,2013.0
1700,3,87,30.0,4,32,4,5,272,0.2023,2014.0
3643,1,88,30.0,55,93,3,23,268,0.7845,2011.0
9660,3,89,45.0,7,10,10,11,238,0.4588,2009.0
1001,4,89,30.0,78,11,14,13,253,0.8271,2005.0
4031,9,89,25.0,62,11,8,4,298,0.0,2014.0
4055,1,87,19.0,1,103,1,42,169,0.1779,2014.0
5530,3,91,18.0,4,180,11,5,237,0.7096,2015.0
7835,11,92,30.0,96,677,9,104,258,0.0,2011.0
9780,3,90,35.0,4,23,3,5,247,0.9313,2010.0
371,3,92,36.0,4,4,3,5,339,0.8887,2011.0
2723,3,92,30.0,4,87,3,5,270,0.9672,2001.0
9831,2,90,20.0,31,46,13,51,212,0.2263,2013.0
3957,3,90,45.0,5,6,5,23,254,0.7184,2015.0
4035,10,91,40.0,95,11,9,18,272,0.3716,2011.0
8662,3,88,87.0,4,7,12,15,297,0.2177,2012.0
5266,12,85,7.0,28,11,2,28,163,0.2023,2016.0
414,2,94,185.0,41,162,2,5,375,0.9321,2014.0
3440,1,90,30.0,1,305,3,127,228,0.9548,2005.0
5218,3,91,19.0,4,180,11,47,376,0.9349,2013.0
1784,2,84,32.0,41,246,2,5,111,-0.7179,2012.0
6652,3,84,34.0,4,7,3,55,193,0.8519,2010.0
5619,7,90,15.0,116,11,5,22,219,0.8016,2013.0
1196,3,90,25.0,4,81,4,5,287,0.8201,2013.0
69,2,93,25.0,31,46,2,22,238,0.8725,2012.0
4978,2,87,45.0,6,91,2,20,251,0.6808,2011.0
9122,12,91,25.0,42,11,2,40,160,0.6908,2011.0
364,3,93,45.0,4,87,12,30,357,0.9242,2013.0
6923,3,90,24.0,4,23,4,26,226,0.4404,2013.0
8241,3,86,15.0,47,76,18,30,137,0.4404,2014.0
7473,2,88,16.0,6,254,2,2,171,0.8402,2016.0
6249,3,86,16.0,5,67,5,42,223,0.7118,2011.0
9358,12,82,6.0,76,11,8,35,116,0.4588,2011.0
3233,1,88,34.0,3,3,1,3,307,0.0,2009.0
130,3,85,15.0,4,23,3,9,189,0.8144,2011.0
302,3,87,25.0,4,138,4,47,202,0.8957,2009.0
2866,3,92,60.0,23,40,10,4,295,0.8481,2012.0
5529,1,87,40.0,10,217,1,18,222,-0.2732,2009.0
4678,11,84,11.0,25,56,9,55,190,0.6808,2014.0
6696,3,84,7.0,4,58,3,42,167,0.8752,2012.0
7572,11,86,14.0,25,192,9,204,199,0.7722,2015.0
235,2,85,14.0,6,112,2,20,241,0.3818,2013.0
7251,11,84,14.0,29,396,9,29,292,0.7927,2005.0
2340,3,84,20.0,7,25,10,11,259,-0.4404,2005.0
1232,3,85,22.0,4,138,4,17,121,0.2023,2006.0
6343,3,84,12.0,23,35,10,22,213,-0.7845,2011.0
5466,3,88,30.0,7,88,6,18,202,0.5106,2013.0
8052,1,95,40.0,37,291,1,18,337,0.8658,2014.0
7871,7,88,23.0,53,11,5,4,221,0.7506,2014.0
1370,2,92,25.0,6,304,2,20,220,0.9136,2010.0
3937,3,89,15.0,4,7,3,9,404,0.8225,2007.0
6702,22,87,14.0,114,11,14,18,251,0.9382,2012.0
730,6,80,9.0,14,229,9,15,209,-0.4133,2015.0
9653,1,92,105.0,3,26,1,3,272,0.0,2012.0
5547,3,90,16.0,4,58,4,97,336,0.9197,2010.0
9205,1,86,40.0,3,129,1,18,245,-0.7783,2009.0
8611,12,91,25.0,42,11,2,40,209,0.7943,2011.0
7968,3,89,30.0,5,67,5,5,249,0.8122,2013.0
7560,3,87,18.0,7,45,6,26,224,0.1027,2015.0
8428,12,86,10.0,59,11,2,28,197,0.7845,2009.0
5189,3,88,42.0,4,23,4,15,205,0.6808,2013.0
2657,3,92,45.0,4,149,12,4,258,0.6293,2014.0
7792,3,88,35.0,4,23,3,47,260,0.8271,2010.0
910,1,90,100.0,10,217,3,37,261,0.6597,2006.0
2396,3,94,110.0,4,23,3,15,308,0.7574,2007.0
2526,11,87,7.0,25,206,9,29,279,0.9468,2009.0
5207,3,86,14.0,4,101,11,17,196,-0.5267,2012.0
1881,12,86,13.0,59,11,2,28,147,0.6808,2013.0
3522,2,86,19.0,2,348,2,2,174,0.7184,2016.0
9414,3,84,39.0,4,149,3,23,181,0.9109,2012.0
8375,10,85,12.0,61,11,9,19,209,0.2023,2014.0
3251,3,90,30.0,4,469,12,91,307,0.8338,2016.0
1377,3,86,9.0,7,208,6,22,219,0.8898,2013.0
2938,3,93,32.0,4,443,11,10,298,0.9038,2014.0
4009,3,94,60.0,4,149,3,4,414,0.765,2010.0
1173,1,86,14.0,45,148,3,18,137,0.8316,2010.0
6444,10,82,13.0,220,11,9,26,235,-0.3612,2005.0
1027,7,87,80.0,117,11,8,54,311,0.0,2007.0
9506,1,90,75.0,10,18,1,18,224,0.0,2012.0
560,2,85,11.0,52,195,2,35,242,-0.1779,2014.0
2171,11,90,73.0,96,237,9,70,267,0.7227,2007.0
9685,3,86,14.0,4,101,4,58,201,0.4404,2012.0
5554,3,85,15.0,7,25,10,15,167,0.4019,2010.0
8860,3,90,75.0,4,70,4,15,236,0.4767,2012.0
443,2,90,20.0,74,11,8,10,230,0.9217,2014.0
84,1,85,10.0,1,53,8,5,105,0.5499,2001.0
8226,12,86,12.0,59,11,2,86,163,0.765,2016.0
6848,1,87,32.0,19,122,1,25,256,0.2023,2014.0
2812,3,91,55.0,4,4,3,4,222,0.891,2010.0
9035,2,89,31.0,41,312,2,5,162,0.6908,2010.0
9844,3,84,12.0,4,58,11,4,207,0.7717,2013.0
6716,2,91,25.0,31,46,2,51,226,0.9001,2012.0
1974,6,84,19.0,13,127,9,5,175,0.0,2016.0
2833,3,85,28.0,7,109,10,47,167,0.0,2008.0
1209,3,86,9.0,5,77,5,23,218,0.802,2011.0
2887,10,86,16.0,46,11,9,33,203,0.4404,2009.0
6215,3,92,90.0,4,23,3,15,391,0.4678,2004.0
8956,11,86,23.0,29,275,9,18,353,-0.4293,2004.0
1975,3,92,34.0,4,256,11,71,215,0.8898,2014.0
5938,1,87,37.0,3,3,1,3,271,0.0,2011.0
5897,3,91,32.0,4,48,12,3,278,0.836,2013.0
3909,11,87,12.0,25,56,9,2,246,-0.5846,2007.0
534,2,92,23.0,48,191,2,2,285,0.184,2015.0
6981,9,93,32.0,97,11,8,9,385,0.4118,2012.0
9930,8,92,22.0,66,11,13,87,335,0.9402,2015.0
1133,3,88,35.0,4,5,4,47,165,0.7717,2012.0
1551,3,93,32.0,4,4,4,11,223,0.7632,2010.0
5996,3,83,18.0,4,132,3,94,212,0.7845,2006.0
9136,3,91,40.0,7,109,6,11,231,0.4215,2013.0
8114,3,84,20.0,4,58,3,42,212,0.6498,2010.0
8824,1,91,50.0,10,18,3,37,236,0.5984,1997.0
269,3,86,30.0,4,125,11,22,247,0.7269,2014.0
661,1,89,60.0,19,215,3,97,277,0.8737,2005.0
6486,3,87,55.0,23,37,10,4,249,-0.7584,2015.0
8739,3,87,17.0,23,35,10,51,258,0.4588,2008.0
6274,1,89,36.0,55,631,1,35,346,0.7717,2013.0
2868,8,89,59.0,32,11,13,84,213,0.4349,2011.0
4495,1,86,32.0,37,59,1,18,203,-0.4215,2010.0
7652,1,90,27.0,10,212,3,18,202,0.0,2010.0
9156,2,84,16.0,48,79,2,2,146,0.8555,2016.0
4938,2,88,16.0,52,90,2,181,183,0.8402,2014.0
6360,1,91,120.0,3,26,3,24,230,0.7184,2006.0
1933,2,84,15.0,6,9,2,9,166,0.4404,2011.0
3338,3,89,45.0,23,40,10,4,226,0.0,2012.0
7873,1,86,17.0,45,450,3,18,196,0.8225,2003.0
8180,2,87,28.0,31,46,13,4,296,0.4497,2014.0
4713,1,88,25.0,3,129,1,3,191,0.4939,2014.0
7360,2,88,25.0,2,660,2,30,143,0.8126,2006.0
5677,3,87,18.0,4,16,3,5,291,0.9674,2009.0
3939,10,86,15.0,195,11,9,11,264,-0.4588,2013.0
205,2,87,25.0,41,104,2,5,184,0.7922,2005.0
2235,3,90,85.0,4,29,4,15,300,0.6108,2012.0
3369,2,87,95.0,33,52,2,48,231,0.5727,2011.0
4773,1,88,42.0,37,569,3,18,249,0.4588,2006.0
322,8,94,55.0,16,11,13,53,401,0.9053,2014.0
4917,1,86,16.0,3,121,1,3,197,0.8779,2013.0
5303,3,88,20.0,23,75,10,53,243,0.0,2015.0
7590,1,89,25.0,19,122,1,25,241,0.0,2012.0
6737,1,85,15.0,1,53,1,42,181,0.6486,2014.0
2764,3,87,24.0,4,7,3,11,230,0.5574,2010.0
7613,1,89,15.0,45,450,1,96,216,-0.0258,2011.0
9119,3,92,45.0,4,70,3,15,340,0.9231,2010.0
1736,3,92,38.0,4,87,12,15,383,0.7814,2013.0
858,3,89,39.0,4,65,3,47,230,0.8227,2006.0
4130,3,87,36.0,4,392,12,4,235,0.2263,2012.0
6171,1,92,75.0,19,27,1,25,307,0.6027,2012.0
9161,3,91,40.0,4,87,12,4,256,-0.4215,2013.0
6629,2,86,13.0,6,9,2,8,242,0.6705,2014.0
9857,3,82,12.0,4,58,3,17,155,0.5859,2010.0
6649,6,84,15.0,13,127,9,5,202,0.3182,2012.0
5187,2,88,70.0,33,52,2,5,278,0.3612,2011.0
2385,1,87,21.0,1,1,1,178,202,0.5647,2014.0
5033,3,97,450.0,4,65,3,20,440,0.8885,2008.0
4290,1,86,13.0,45,551,3,3,218,0.4767,2006.0
2914,17,88,10.0,80,11,7,97,241,0.9062,2007.0
3551,2,92,25.0,41,246,2,5,194,0.3818,2012.0
2318,8,90,20.0,66,11,2,53,183,0.8316,2009.0
416,3,93,38.0,4,81,4,5,198,0.9531,2012.0
96,2,91,25.0,2,2,2,9,274,0.7964,2013.0
6261,3,88,60.0,4,87,12,4,255,0.269,2014.0
4794,3,91,24.0,4,132,12,4,321,0.3818,2014.0
4955,3,89,38.0,23,40,10,4,302,0.0,2014.0
741,3,89,35.0,7,25,6,100,194,0.3182,2012.0
8658,1,94,58.0,3,129,3,18,257,0.9583,2007.0
4050,2,89,21.0,36,124,8,2,298,0.7346,2016.0
9611,11,87,25.0,29,42,9,23,234,0.6908,2011.0
7919,8,93,25.0,66,11,2,53,186,0.7845,2009.0
262,3,84,8.0,4,58,3,15,172,0.783,2007.0
5481,2,89,22.0,31,46,13,215,362,0.6597,2015.0
4379,1,88,70.0,3,26,1,3,266,0.7964,2012.0
6825,8,95,60.0,16,11,13,22,539,0.8381,2013.0
6371,10,90,40.0,46,11,9,18,321,0.7351,2010.0
1544,3,88,35.0,7,25,6,26,213,0.5106,2013.0
24,6,86,12.0,14,21,9,21,297,0.3182,2011.0
689,3,91,45.0,7,25,10,15,341,0.9369,2009.0
3434,3,83,22.0,4,5,3,47,144,0.0,2005.0
4991,1,86,14.0,19,422,3,186,301,0.9313,2005.0
3266,3,87,28.0,7,361,6,55,182,0.4588,2009.0
8523,3,93,50.0,4,87,3,15,312,0.6908,2005.0
2493,3,90,65.0,4,23,4,15,240,0.6597,2013.0
2269,3,83,10.0,4,58,3,11,121,0.0,2008.0
260,2,89,25.0,33,52,2,48,233,0.1406,2009.0
5473,3,93,42.0,4,7,12,17,296,0.7269,2012.0
7791,1,90,25.0,3,3,3,3,205,0.8779,2006.0
6999,1,89,38.0,1,1,1,59,243,0.8225,2012.0
2388,3,88,23.0,7,25,10,55,221,0.5106,2010.0
2329,2,90,35.0,36,418,2,181,352,0.8555,2010.0
5160,11,84,8.0,79,380,9,35,252,0.2732,2007.0
1338,3,82,10.0,4,58,3,5,59,0.0,2011.0
9164,3,89,32.0,4,118,3,5,275,0.8767,2008.0
7003,3,87,21.0,4,273,3,5,234,0.8591,2011.0
6290,3,92,35.0,4,16,3,47,340,0.3206,2005.0
9489,3,91,50.0,4,81,3,4,300,0.9601,2010.0
2100,10,91,20.0,124,11,9,15,307,0.9025,2012.0
7999,2,96,215.0,41,681,2,4,242,0.7351,2014.0
8354,2,90,20.0,98,318,2,105,183,0.0,2011.0
1487,8,85,13.0,66,11,2,2,201,0.5106,2012.0
5759,3,88,50.0,4,23,4,15,253,0.6908,2011.0
6784,3,92,50.0,4,132,12,11,336,0.4005,2013.0
8691,2,88,14.0,31,46,2,64,181,0.8588,2010.0
758,3,84,15.0,4,133,3,15,177,-0.5719,2010.0
3357,1,89,70.0,19,27,1,25,242,0.1027,2013.0
1171,3,88,30.0,4,7,12,12,265,0.4754,2012.0
1859,3,88,26.0,4,69,12,9,227,0.5537,2016.0
7057,3,90,50.0,4,41,3,15,293,0.9738,2011.0
6963,1,88,20.0,10,224,1,35,166,-0.4215,2013.0
601,3,91,35.0,23,201,10,5,285,0.7783,2016.0
1601,10,84,9.0,46,11,3,15,136,0.2382,1999.0
4392,3,88,29.0,4,132,3,53,253,0.765,2012.0
8026,8,91,25.0,235,11,2,308,202,0.4251,2010.0
9146,18,85,9.0,245,11,5,22,240,0.3064,2009.0
8258,2,87,29.0,41,104,2,5,194,0.5859,2012.0
927,2,88,30.0,6,261,2,20,267,0.9217,2011.0
8337,3,86,18.0,5,67,5,22,157,0.6428,2014.0
9363,2,94,25.0,6,158,2,20,284,0.8442,2006.0
3569,3,85,14.0,7,25,10,35,112,0.2382,2006.0
1692,2,86,40.0,31,46,13,4,203,-0.5041,2015.0
1772,3,87,15.0,7,25,6,131,184,0.25,2013.0
5824,11,82,13.0,29,559,9,35,183,0.5106,2013.0
7453,3,90,25.0,4,65,3,9,346,0.9805,2007.0
4676,3,91,30.0,4,118,12,4,252,-0.4767,2015.0
7040,3,88,17.0,4,58,11,18,211,0.0865,2014.0
7966,2,88,48.0,41,246,2,5,163,0.7579,2008.0
8709,1,86,25.0,45,210,1,61,225,0.2204,2012.0
4908,3,84,25.0,4,578,3,11,168,0.775,2004.0
535,11,87,11.0,25,38,9,27,239,0.7845,2014.0
7755,3,90,23.0,7,25,6,18,240,0.4404,2014.0
8827,2,86,56.0,33,52,2,48,174,0.8316,2011.0
3088,2,91,13.0,6,9,2,9,184,0.8481,2011.0
8209,10,86,13.0,24,11,9,15,257,0.8689,2009.0
429,10,83,10.0,20,11,9,33,223,-0.1531,2010.0
5792,3,86,48.0,4,23,3,15,169,0.6542,2008.0
2753,12,90,40.0,42,11,2,40,315,0.7351,2011.0
7113,3,91,68.0,7,10,6,11,160,0.0258,2013.0
4201,12,92,23.0,59,11,2,86,263,0.9062,2015.0
5965,1,89,40.0,3,618,3,18,275,0.2551,2004.0
2621,10,88,25.0,46,11,9,33,260,0.4215,2011.0
4261,2,88,59.0,41,68,2,4,204,0.7717,2009.0
7945,16,86,20.0,234,11,5,22,274,0.9274,2009.0
7081,6,84,10.0,13,127,9,5,265,0.872,2009.0
9877,3,83,11.0,4,58,3,4,175,0.4019,2010.0
9631,3,85,25.0,4,32,3,5,242,-0.6489,2007.0
6297,2,92,48.0,31,46,2,22,235,0.891,2010.0
4225,3,89,35.0,4,5,3,15,255,0.4215,1997.0
1419,8,92,37.0,66,11,13,142,256,0.6249,2012.0
218,11,89,22.0,25,110,9,62,283,0.3708,2008.0
5354,11,87,13.0,29,589,9,260,220,0.9022,2015.0
9239,3,90,39.0,4,36,11,47,252,0.9366,2012.0
7357,20,88,12.0,111,11,5,15,233,0.3919,2011.0
7248,2,88,25.0,31,46,2,51,191,0.8316,2010.0
2249,3,89,25.0,4,23,3,2,284,0.8481,2012.0
2166,2,92,29.0,6,8,2,8,171,0.7928,2014.0
4969,1,87,20.0,50,175,1,251,170,0.25,2012.0
5428,12,89,7.0,211,11,2,28,256,0.8658,2013.0
3351,3,85,16.0,23,299,10,18,180,-0.25,2011.0
109,2,92,103.0,41,68,2,4,304,0.8495,2014.0
8838,12,91,20.0,173,11,2,28,228,0.3818,2008.0
8487,3,92,65.0,23,119,10,4,290,0.9213,2009.0
2675,3,93,45.0,4,7,12,10,328,-0.4215,2012.0
2332,6,86,18.0,13,127,9,19,289,0.802,2006.0
3647,1,87,16.0,3,121,1,18,192,0.5423,2013.0
745,3,84,36.0,4,23,3,8,85,0.0,2010.0
4848,3,91,50.0,7,172,6,15,264,0.4019,2014.0
9591,2,95,60.0,74,142,8,10,421,0.959,2009.0
7344,2,88,16.0,98,241,2,105,218,0.8674,2013.0
8585,1,88,25.0,19,575,3,7,198,0.8126,2005.0
6807,3,90,48.0,4,81,4,4,328,0.8126,2013.0
7395,2,87,48.0,33,52,2,48,187,0.8442,2011.0
3414,3,90,49.0,4,4,3,4,164,0.2263,2011.0
4770,8,90,23.0,122,11,13,22,246,0.9705,2015.0
8857,3,86,75.0,4,23,4,15,310,0.0,2011.0
7984,9,91,57.0,97,11,8,4,298,0.7003,2013.0
2990,7,92,28.0,51,11,5,22,266,0.1531,2013.0
4445,1,88,29.0,37,59,3,18,250,0.4404,2008.0
1857,10,82,10.0,148,11,9,9,228,-0.4261,2013.0
3907,3,90,48.0,4,269,4,4,235,0.4404,2014.0
2708,2,89,35.0,74,142,8,10,289,0.6808,2011.0
6964,1,87,22.0,10,85,1,16,297,0.9162,2014.0
1988,2,94,33.0,31,46,13,22,384,0.4497,2013.0
6308,2,93,25.0,41,310,2,5,278,0.8316,2011.0
7911,3,90,62.0,4,4,4,4,323,0.0,2012.0
431,3,89,40.0,4,165,3,47,236,0.6705,2009.0
9154,2,84,25.0,98,266,2,105,210,0.7579,2011.0
1,2,87,22.0,2,2,2,2,174,0.4404,2014.0
7547,2,86,13.0,36,124,7,10,311,0.2732,2015.0
3484,2,91,17.0,31,46,13,51,247,0.8934,2015.0
6174,1,86,25.0,3,26,1,3,262,0.4215,2009.0
5633,4,91,60.0,78,11,7,20,373,0.6678,2014.0
3401,3,94,65.0,4,118,3,4,295,0.9426,2011.0
2883,3,91,78.0,4,23,3,15,242,0.6486,2007.0
5296,3,93,30.0,4,286,3,4,314,0.8399,1999.0
1806,3,89,30.0,4,58,11,35,214,0.7003,2014.0
1632,2,93,66.0,31,46,13,51,382,0.9524,2008.0
6989,3,86,17.0,4,23,3,5,273,0.8627,2012.0
2266,2,86,25.0,48,410,2,18,192,0.105,2011.0
5922,1,90,28.0,3,3,3,3,257,0.8957,2009.0
2245,3,92,80.0,4,32,4,4,306,0.9601,2014.0
9353,7,89,18.0,51,11,5,22,268,0.8945,2015.0
3093,2,84,18.0,31,46,2,4,183,0.0,2011.0
6087,1,91,50.0,3,333,1,18,276,0.631,2011.0
2014,3,85,22.0,4,29,3,5,132,0.765,2012.0
